"","(Intercept)","MSSubClass","MSZoningFV","MSZoningRH","MSZoningRL","MSZoningRM","LotArea","StreetPave","LotShapeIR2","LotShapeIR3","LotShapeReg","LandContourHLS","LandContourLow","LandContourLvl","UtilitiesNoSeWa","LotConfigCulDSac","LotConfigFR2","LotConfigFR3","LotConfigInside","LandSlopeMod","LandSlopeSev","NeighborhoodBlueste","NeighborhoodBrDale","NeighborhoodBrkSide","NeighborhoodClearCr","NeighborhoodCollgCr","NeighborhoodCrawfor","NeighborhoodEdwards","NeighborhoodGilbert","NeighborhoodIDOTRR","NeighborhoodMeadowV","NeighborhoodMitchel","NeighborhoodNAmes","NeighborhoodNoRidge","NeighborhoodNPkVill","NeighborhoodNridgHt","NeighborhoodNWAmes","NeighborhoodOldTown","NeighborhoodSawyer","NeighborhoodSawyerW","NeighborhoodSomerst","NeighborhoodStoneBr","NeighborhoodSWISU","NeighborhoodTimber","NeighborhoodVeenker","Condition1Feedr","Condition1Norm","Condition1PosA","Condition1PosN","Condition1RRAe","Condition1RRAn","Condition1RRNe","Condition1RRNn","Condition2Feedr","Condition2Norm","Condition2PosA","Condition2PosN","Condition2RRAe","Condition2RRAn","Condition2RRNn","BldgType2fmCon","BldgTypeDuplex","BldgTypeTwnhs","BldgTypeTwnhsE","HouseStyle1.5Unf","HouseStyle1Story","HouseStyle2.5Fin","HouseStyle2.5Unf","HouseStyle2Story","HouseStyleSFoyer","HouseStyleSLvl","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyleGable","RoofStyleGambrel","RoofStyleHip","RoofStyleMansard","RoofStyleShed","RoofMatlCompShg","RoofMatlMembran","RoofMatlMetal","RoofMatlRoll","RoofMatlTar&Grv","RoofMatlWdShake","RoofMatlWdShngl","Exterior1stAsphShn","Exterior1stBrkComm","Exterior1stBrkFace","Exterior1stCBlock","Exterior1stCemntBd","Exterior1stHdBoard","Exterior1stImStucc","Exterior1stMetalSd","Exterior1stPlywood","Exterior1stStone","Exterior1stStucco","Exterior1stVinylSd","Exterior1stWd Sdng","Exterior1stWdShing","Exterior2ndAsphShn","Exterior2ndBrk Cmn","Exterior2ndBrkFace","Exterior2ndCBlock","Exterior2ndCmentBd","Exterior2ndHdBoard","Exterior2ndImStucc","Exterior2ndMetalSd","Exterior2ndOther","Exterior2ndPlywood","Exterior2ndStone","Exterior2ndStucco","Exterior2ndVinylSd","Exterior2ndWd Sdng","Exterior2ndWd Shng","MasVnrTypeBrkFace","MasVnrTypeNone","MasVnrTypeStone","MasVnrArea","ExterQualFa","ExterQualGd","ExterQualTA","ExterCondFa","ExterCondGd","ExterCondPo","ExterCondTA","FoundationCBlock","FoundationPConc","FoundationSlab","FoundationStone","FoundationWood","BsmtQualFa","BsmtQualGd","BsmtQualTA","BsmtCondGd","BsmtCondPo","BsmtCondTA","BsmtExposureGd","BsmtExposureMn","BsmtExposureNo","BsmtFinType1BLQ","BsmtFinType1GLQ","BsmtFinType1LwQ","BsmtFinType1Rec","BsmtFinType1Unf","BsmtFinSF1","BsmtFinType2BLQ","BsmtFinType2GLQ","BsmtFinType2LwQ","BsmtFinType2Rec","BsmtFinType2Unf","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","HeatingGasA","HeatingGasW","HeatingGrav","HeatingOthW","HeatingWall","HeatingQCFa","HeatingQCGd","HeatingQCPo","HeatingQCTA","CentralAirY","ElectricalFuseF","ElectricalFuseP","ElectricalMix","ElectricalSBrkr","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQualFa","KitchenQualGd","KitchenQualTA","TotRmsAbvGrd","FunctionalMaj2","FunctionalMin1","FunctionalMin2","FunctionalMod","FunctionalSev","FunctionalTyp","Fireplaces","GarageTypeAttchd","GarageTypeBasment","GarageTypeBuiltIn","GarageTypeCarPort","GarageTypeDetchd","GarageYrBlt","GarageFinishRFn","GarageFinishUnf","GarageCars","GarageArea","GarageQualFa","GarageQualGd","GarageQualPo","GarageQualTA","GarageCondFa","GarageCondGd","GarageCondPo","GarageCondTA","PavedDriveP","PavedDriveY","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","YrSold","SaleTypeCon","SaleTypeConLD","SaleTypeConLI","SaleTypeConLw","SaleTypeCWD","SaleTypeNew","SaleTypeOth","SaleTypeWD","SaleConditionAdjLand","SaleConditionAlloca","SaleConditionFamily","SaleConditionNormal","SaleConditionPartial"
"1251",1,0.0936662974854238,0,0,1,0,-0.147755678637936,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.589117211952074,-0.553194943706836,0.878475721603673,0.656818455070424,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.256673086055774,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0.3678467950165,0,0,0,0,1,-0.296144691502133,-0.778484730747889,-0.549735532229426,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.760961564442802,1.25102768777628,-0.10370107233526,0.48487229147523,1.08854214152669,-0.250483467567576,0.775269919018846,1.18440562128709,0.174173450108972,-0.171126483353232,0,1,0,0.283851835239379,0,0,0,0,0,1,-1.005170186875,1,0,0,0,0,0.823597334360001,1,0,0.202670971534758,0.463424777762998,0,0,0,1,0,0,0,1,0,1,-0.779262898941257,0.615298534052825,-0.349481284038999,-0.118643310289815,-0.283096987899947,-0.071743742720667,-0.0845039009804176,-0.122928817775754,0.146029322191501,0,0,0,0,0,0,0,1,0,0,0,0,0
"1252",1,2.51775732331709,0,0,0,1,-0.777942266724365,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.920918860063011,0.374342443109888,0.134315851071406,-0.427114271478496,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.594597929672235,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.182577823158875,0,0,0,1,0,0.744791262589718,-1.24217322986214,-0.83576371987111,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.649748431966909,0.437991829162281,-0.10370107233526,-0.120222072643152,-0.850831207824453,-0.250483467567576,0.775269919018846,-0.798992027376396,1.46170978295872,-0.171126483353232,0,0,1,-0.347034801887348,0,0,0,0,0,1,0.544274179529092,1,0,0,0,0,-0.0644397035235509,1,0,-1.37392065586935,-0.885887101507292,0,0,0,1,0,0,0,1,0,1,0.0361863209499557,-0.333256690545977,-0.349481284038999,-0.118643310289815,-0.283096987899947,-0.071743742720667,-0.0845039009804176,0.247518835791721,-1.35694939390236,0,0,0,0,0,0,0,1,0,0,0,1,0
"1253",1,1.54812091298442,0,0,0,1,-0.606706426854396,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.165900824055469,-0.553194943706836,1.0137775162459,0.90316680201336,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.321326580921192,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.481187813094105,0,0,0,0,1,-0.296144691502133,-0.953504409335131,-0.611379538186686,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.848897529656298,-0.811085607255873,-0.10370107233526,-1.32464799741212,1.08854214152669,-0.250483467567576,-1.05098210852907,-0.798992027376396,-2.40089921559052,-0.171126483353232,0,1,0,-1.6088080761408,0,0,0,0,0,1,-1.005170186875,1,0,0,0,0,0.985058613975193,0,0,0.202670971534758,-0.436116475083862,0,0,0,1,0,0,0,1,0,1,0.318457204758452,-0.73103791376483,-0.349481284038999,-0.118643310289815,-0.283096987899947,-0.071743742720667,-0.0845039009804176,-0.122928817775754,0.897518680238429,0,0,0,0,0,0,0,1,0,0,0,1,0
"1254",1,-0.875970112847243,0,0,1,0,-0.00689727024772456,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.34413524795962,-0.553194943706836,1.0137775162459,0.853897132624773,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.326714372159977,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.205397200260621,0,1,0,0,0,5.55235095807751,-0.608011017838239,1.38342049459023,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1.27191104313979,-0.811085607255873,-0.10370107233526,0.250518283784936,1.08854214152669,-0.250483467567576,0.775269919018846,-0.798992027376396,0.174173450108972,-0.171126483353232,0,1,0,0.914738472366106,0,0,0,0,0,1,0.544274179529092,1,0,0,0,0,0.985058613975193,0,0,0.202670971534758,0.00294532690091513,0,0,0,1,0,0,0,1,0,1,-0.779262898941257,3.27737287405592,-0.349481284038999,-0.118643310289815,-0.283096987899947,-0.071743742720667,-0.0845039009804176,-0.493376471343229,1.64900803828536,0,0,0,0,0,0,0,1,0,0,0,1,0
"1255",1,-0.148742805097743,0,0,1,0,-0.513349033930938,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.67593689607055,0.374342443109888,-1.79373472258038,-1.75739534497035,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.594597929672235,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.32527712322732,0,0,0,1,0,0.335637245952458,-0.369347819764728,-0.631105620093009,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.86958834500065,0.401655031011935,-0.10370107233526,-0.314236456058887,-0.850831207824453,-0.250483467567576,-1.05098210852907,-0.798992027376396,-1.11336288274077,-0.171126483353232,0,0,1,-0.347034801887348,0,0,0,0,0,1,-1.005170186875,0,0,0,0,1,-0.468092902561529,0,0,-1.37392065586935,-0.875178277068639,0,0,0,1,0,0,0,1,0,1,-0.779262898941257,-0.73103791376483,2.90474456717002,-0.118643310289815,-0.283096987899947,-0.071743742720667,-0.0845039009804176,1.35886179649415,0.897518680238429,0,0,0,0,0,0,0,1,0,0,0,1,0
"1256",1,0.578484502651757,0,0,1,0,-0.107026702036096,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.165900824055469,0.374342443109888,-0.60984401946086,0.509009446904662,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.594597929672235,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.799414517696614,0,0,0,0,1,-0.296144691502133,-0.958050375012722,-0.256310063872872,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1.25380657971348,-0.811085607255873,-0.10370107233526,0.237071742360083,1.08854214152669,-0.250483467567576,-1.05098210852907,-0.798992027376396,0.174173450108972,-0.171126483353232,0,1,0,0.914738472366106,0,0,0,0,0,1,0.544274179529092,0,0,1,0,0,-0.952476741407103,1,0,-1.37392065586935,-0.666356200514903,0,0,0,1,0,0,0,1,0,1,-0.779262898941257,-0.302658134913758,-0.349481284038999,-0.118643310289815,2.78314117782851,-0.071743742720667,-0.0845039009804176,1.35886179649415,0.146029322191501,0,0,0,0,0,0,0,1,0,0,0,1,0
"1257",1,0.0936662974854238,0,0,1,0,-0.0925151901827091,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.589117211952074,0.374342443109888,0.844650272943115,0.607548785681837,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.594597929672235,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1.11328195237306,0,0,0,0,1,-0.296144691502133,-1.02169389449899,0.0297181237688121,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.176446030964855,1.43498272841241,-0.10370107233526,1.0745991796795,1.08854214152669,-0.250483467567576,0.775269919018846,1.18440562128709,0.174173450108972,-0.171126483353232,0,1,0,0.914738472366106,0,0,0,0,0,1,0.544274179529092,0,0,0,0,1,0.783232014456204,1,0,0.202670971534758,0.436652716666366,0,0,0,1,0,0,0,1,0,1,1.20447414560179,1.86983931497382,-0.349481284038999,-0.118643310289815,-0.283096987899947,-0.071743742720667,-0.0845039009804176,-0.122928817775754,-1.35694939390236,0,0,0,0,0,0,0,1,0,0,0,1,0
"1258",1,-0.875970112847243,0,0,1,0,0.0671114402045502,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.8541713199747,-0.553194943706836,0.946126618924788,0.804627463236186,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3.2037948936711,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1.78242988602354,0,0,0,0,1,-0.296144691502133,1.74679920315374,3.79000248716164,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3.76774064405227,-0.811085607255873,-0.10370107233526,2.10422006592538,1.08854214152669,-0.250483467567576,0.775269919018846,1.18440562128709,-1.11336288274077,-0.171126483353232,0,0,0,0.914738472366106,0,0,0,0,0,1,2.09371854593319,1,0,0,0,0,0.904327974167597,1,0,1.77926259893886,1.61997781713753,0,0,0,1,0,0,0,1,0,1,1.68276647649952,1.41086098049053,-0.349481284038999,-0.118643310289815,-0.283096987899947,-0.071743742720667,-0.0845039009804176,-1.23427177847818,-0.605460035855428,0,0,0,0,0,0,0,1,0,0,0,1,0
"1259",1,0.0936662974854238,1,0,0,0,-0.00786470437128371,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.589117211952074,-0.553194943706836,1.08142841356702,0.952436471401948,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.594597929672235,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,-1.01186213658205,0,0,0,0,1,-0.296144691502133,1.00807978054525,-0.172474215770999,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.388526888244464,1.3055328850018,-0.10370107233526,0.807589285671701,-0.850831207824453,-0.250483467567576,0.775269919018846,1.18440562128709,0.174173450108972,-0.171126483353232,0,1,0,1.54562510949283,0,0,0,0,0,1,0.544274179529092,1,0,0,0,0,1.06578925378279,0,0,1.77926259893886,2.32676023008864,0,0,0,1,0,0,0,1,0,1,0.428229215128423,2.48181042761821,-0.349481284038999,-0.118643310289815,-0.283096987899947,-0.071743742720667,-0.0845039009804176,0.247518835791721,0.146029322191501,0,0,0,0,0,0,0,1,0,0,0,1,0
"1260",1,-0.875970112847243,0,0,1,0,0.0275433845509811,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.34413524795962,-0.553194943706836,1.14907931088813,1.05097581017912,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.163574630569446,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,-1.01186213658205,0,0,0,0,1,-0.296144691502133,2.24685542768871,1.17136511409726,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1.02103490708952,-0.811085607255873,-0.10370107233526,0.0641876383262598,-0.850831207824453,-0.250483467567576,0.775269919018846,-0.798992027376396,0.174173450108972,-0.171126483353232,0,1,0,0.283851835239379,0,0,0,0,0,1,0.544274179529092,1,0,0,0,0,1.14651989359038,0,0,1.77926259893886,1.18091601515276,0,0,0,1,0,0,0,1,0,1,0.00482288941567828,-0.18026391238488,-0.349481284038999,-0.118643310289815,-0.283096987899947,-0.071743742720667,-0.0845039009804176,2.0997571036291,-0.605460035855428,0,0,0,0,0,1,0,0,0,0,0,0,1
"1261",1,-0.633561010264076,0,0,1,0,-0.427053910109462,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.165900824055469,-0.553194943706836,-1.4554802359748,-1.75739534497035,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-0.594597929672235,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,-0.174882310778189,0,0,0,0,1,-0.296144691502133,-0.45117520196136,-0.808640357249916,1,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.998905940902851,-0.811085607255873,-0.10370107233526,-1.43606219778948,-0.850831207824453,-0.250483467567576,-1.05098210852907,-0.798992027376396,-1.11336288274077,-0.171126483353232,0,0,1,-1.6088080761408,0,0,0,0,0,1,-1.005170186875,0,0,0,0,1,-2.16343633852104,0,1,-1.37392065586935,-1.82826365210876,1,0,0,0,0,0,0,1,0,1,-0.779262898941257,1.42616025830664,-0.349481284038999,-0.118643310289815,-0.283096987899947,-0.071743742720667,-0.0845039009804176,-0.863824124910704,0.146029322191501,0,0,0,0,0,0,0,1,0,0,0,1,0
"1262",1,-0.148742805097743,0,0,1,0,0.0282205884374725,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.920918860063011,-0.553194943706836,-1.08340030070867,-1.26469865108448,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-0.594597929672235,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,-0.122571071665448,1,0,0,0,0,2.23098305831623,-0.969415289206698,-0.276036145779195,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.497153668802312,0.596965321070046,-0.10370107233526,0.127578476471995,-0.850831207824453,-0.250483467567576,0.775269919018846,-0.798992027376396,0.174173450108972,-0.171126483353232,0,0,1,-0.347034801887348,0,0,1,0,0,0,-1.005170186875,0,0,0,0,1,-0.0644397035235509,0,1,0.202670971534758,0.84894245755451,0,0,0,1,0,0,0,1,0,1,-0.779262898941257,0.309312977730631,-0.349481284038999,-0.118643310289815,-0.283096987899947,-0.071743742720667,-0.0845039009804176,0.247518835791721,0.897518680238429,0,0,0,0,0,0,0,1,0,0,0,1,0
"1263",1,2.51775732331709,0,0,0,1,-0.846823576321777,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.165900824055469,-0.553194943706836,-0.000985943570823944,-0.624192949032845,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.60362089575199,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,-0.338354933005505,0,0,0,0,1,-0.296144691502133,-0.928501598108382,-1.51138202516267,1,0,0,0,0,0,0,0,1,1,0,0,0,1,-1.79291597974236,0.333523534480035,-0.10370107233526,-1.05763810340433,-0.850831207824453,-0.250483467567576,-1.05098210852907,1.18440562128709,-1.11336288274077,-0.171126483353232,0,0,1,-0.977921439014075,0,0,0,0,0,1,-1.005170186875,0,0,0,0,1,-0.225900983138742,0,1,-1.37392065586935,-1.2714047812988,0,0,0,1,0,0,0,1,0,1,-0.214721131324264,-0.73103791376483,-0.349481284038999,-0.118643310289815,-0.283096987899947,-0.071743742720667,-0.0845039009804176,-0.122928817775754,-1.35694939390236,0,0,0,0,0,0,0,1,0,0,0,1,0
"1264",1,-0.633561010264076,0,0,1,0,-0.241306558386106,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-2.4309549320781,-2.40826971734028,-1.99668741454372,-1.75739534497035,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.594597929672235,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,-0.569396239086778,0,0,0,0,1,-0.296144691502133,0.17844104438495,-0.57192737437404,1,0,0,0,0,0,0,0,1,0,1,0,0,0,-0.807515898967594,-0.811085607255873,-0.10370107233526,-1.29391304558389,1.08854214152669,-0.250483467567576,-1.05098210852907,-0.798992027376396,-1.11336288274077,-0.171126483353232,0,0,1,-0.977921439014075,0,0,0,0,0,1,-1.005170186875,0,0,0,0,1,-1.63868717977167,0,1,-1.37392065586935,-1.6140871633357,0,0,0,1,1,0,0,0,0,1,-0.779262898941257,-0.73103791376483,1.22832518927447,-0.118643310289815,-0.283096987899947,-0.071743742720667,-0.0845039009804176,-0.122928817775754,1.64900803828536,0,0,0,0,0,0,0,1,0,0,0,1,0
"1265",1,-0.875970112847243,0,0,1,0,0.21464514404732,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.165900824055469,1.30187982992661,-0.102462289552497,-0.772001957198607,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.594597929672235,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0.873522106439664,0,0,0,0,1,-0.296144691502133,-0.551186446868355,0.268896866882979,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2.43318305434155,-0.811085607255873,-0.10370107233526,1.11301786946479,-0.850831207824453,-0.250483467567576,0.775269919018846,1.18440562128709,1.46170978295872,-0.171126483353232,0,0,1,0.283851835239379,0,0,0,0,0,1,2.09371854593319,1,0,0,0,0,-0.346996942850136,0,0,0.202670971534758,0.259957113428589,0,0,0,1,0,0,0,1,0,1,-0.779262898941257,-0.0884682454882219,-0.349481284038999,-0.118643310289815,-0.283096987899947,-0.071743742720667,-0.0845039009804176,-0.493376471343229,0.146029322191501,0,0,0,0,0,0,0,1,0,0,0,1,0
"1266",1,0.33607540006859,0,0,0,1,-0.339210891690292,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.589117211952074,1.30187982992661,-1.79373472258038,-1.75739534497035,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-0.594597929672235,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,-1.01186213658205,0,0,0,0,1,-0.296144691502133,0.0306971598632525,-1.23275111823586,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.460944741949696,0.923996504423163,-0.10370107233526,0.431086125775819,1.08854214152669,-0.250483467567576,-1.05098210852907,1.18440562128709,1.46170978295872,-0.171126483353232,0,1,0,0.914738472366106,0,0,0,0,0,1,-1.005170186875,0,0,0,0,1,0.419944135322023,0,1,0.202670971534758,0.39917183113108,0,0,0,1,0,0,0,1,0,0,-0.49699201513276,-0.73103791376483,3.28276070140137,-0.118643310289815,-0.283096987899947,-0.071743742720667,-0.0845039009804176,1.35886179649415,-1.35694939390236,0,0,0,0,0,0,0,1,0,0,0,1,0
